-136,2,994,1890,1960,-350
-138,14,1000,3850,2380,-1540
-130,38,1003,4060,2240,-1470
-138,25,1012,1890,2100,210
-138,17,1004,-140,770,840
-137,17,1004,-140,770,840
-148,16,999,-840,700,1190
-149,12,1006,-980,420,1820
-135,20,1001,-3010,-280,2380
-135,20,1001,-2310,-560,3080
-131,23,997,-2310,-560,3080
-117,21,988,-3710,-350,3710
-112,18,990,700,980,3570
-108,13,984,5040,1750,2800
-103,13,992,5040,1750,2800
-103,13,992,8680,2450,2100
-98,22,995,10010,2380,700
-111,34,988,9870,2800,-700
-123,43,993,12600,3640,-910
-123,43,990,11900,3360,-210
-127,37,990,11900,3360,-210
-130,33,1000,11550,3430,0
-132,43,987,11620,2240,-70
-125,43,994,11060,2450,560
-125,43,994,8190,4270,1400
-106,72,985,8190,4270,1400
-134,36,1030,2520,8050,6160
-152,11,1010,-1540,3430,5110
-158,31,985,700,140,1680
-140,29,989,700,140,1680
-140,29,989,3220,-840,1120
-130,34,1001,4200,-210,420
-129,42,996,3010,0,210
-128,36,991,3570,910,420
-128,36,991,4410,2170,-70
-126,38,996,4410,2170,-70
-132,33,995,4200,2520,0
-131,35,996,4620,2800,-70
-128,44,998,4620,2660,-490
-128,44,998,4620,2660,-70
-130,38,998,4690,2380,-70
-131,37,995,4340,1890,-280
-137,40,995,4480,1260,-980
-137,47,994,4060,420,-1050
-135,51,994,4060,420,-1050
-135,51,994,3850,-140,-770
-134,50,994,4060,-490,-420
-136,40,989,3850,-700,70
-135,38,997,5740,-350,70
-135,38,995,5740,-350,70
-122,50,995,5040,-490,-420
-124,58,997,3570,560,-490
-133,44,997,2590,910,70
-138,40,993,3080,1260,140
-138,40,993,3080,1540,-70
-141,40,996,4200,1540,-70
-139,37,995,4550,1260,210
-139,50,997,6090,1470,140
-138,54,999,4550,1330,280
-138,54,999,4550,1330,280
-142,45,990,3500,770,770
-144,46,996,6300,1400,840
-142,48,999,5320,1050,910
-133,56,998,3430,910,630
-133,56,999,3430,910,630
-133,56,999,1960,1050,630
-135,52,992,490,840,630
-133,50,995,630,1050,420
-134,48,995,420,840,0
-134,48,995,420,630,-280
-127,56,992,-280,630,-280
-127,58,991,-350,910,-350
-136,51,988,140,840,-280
-135,47,992,1540,630,-280
-135,47,992,1540,630,-280
-137,49,987,2870,140,-560
-129,50,991,5040,350,-700
-136,51,981,7490,1120,-910
-144,57,985,12460,2520,-770
-144,57,985,12460,2520,-770
-142,60,998,13510,3150,0
-138,59,999,12460,2450,770
-136,60,998,10710,1890,770
-139,60,998,9660,1610,770
-139,60,998,9660,1610,770
-137,65,1002,8260,1330,770
-138,70,992,4410,490,700
-132,70,997,1330,-280,980
-138,62,993,1330,-560,1190
-138,62,993,-490,-560,1190
-144,51,987,-140,-1120,560
-131,55,998,560,-630,-630
-127,75,998,0,560,-1890
-132,69,998,-2660,1470,-2100
-132,69,998,-2660,1470,-2100
-134,59,993,-4480,2380,-2030
-148,59,992,-2800,3570,-2240
-148,55,994,-2450,3080,-1680
-148,55,994,-1540,2170,-630
-146,62,994,-1540,2170,-630
-142,58,1000,-2380,1960,140
-149,49,996,-1330,1190,1260
-148,41,993,350,490,1680
-143,47,996,-1330,1190,1260
-143,47,985,2240,140,1120
-148,52,996,6440,560,910
-146,53,996,6300,-140,770
-145,56,996,6090,-490,210
-138,63,999,4760,-560,-140
-138,63,999,4760,-560,-140
-124,73,995,1680,-490,-210
-140,72,991,560,700,70
-151,57,984,1190,700,840
-151,57,991,5250,700,980
-144,57,991,5250,700,980
-135,67,998,6160,350,630
-138,72,995,2800,-210,910
-142,62,995,1680,-770,1610
-137,64,989,1400,-1400,1610
-137,64,989,1400,-1400,1610
-134,71,994,1680,-770,1260
-138,70,994,350,-840,1330
-138,61,992,-1260,-1330,1960
-139,64,992,-1260,-1330,1960
-139,64,992,-630,-980,1820
-139,62,991,-1260,-910,1330
-128,65,991,-1750,-140,910
-126,67,1000,-350,1400,840
-126,57,1002,-980,1610,420
-135,57,1002,-980,1610,420
-145,62,989,-1330,420,-70
-162,40,984,-420,-700,630
-151,47,1000,1190,-910,350
-151,47,998,70,-1610,70
-155,67,998,70,-1610,70
-120,61,998,-3360,-1120,700
-151,62,987,-560,280,700
-147,44,994,140,140,1190
-146,51,992,140,140,770
-146,51,992,1120,210,770
-131,61,1000,1260,350,490
-134,66,993,-840,420,630
-137,56,989,-840,350,910
-136,54,991,-840,350,910
-136,54,991,210,490,700
-138,55,994,1540,770,350
-144,50,995,2380,770,350
-153,50,994,4900,350,630
-153,50,992,4970,70,700
-140,62,992,4970,70,700
-142,69,994,5320,700,980
-139,69,998,3360,770,1260
-143,62,995,1260,1120,1750
-143,62,995,1260,1120,2310
-147,49,1002,1190,980,2310
-134,52,992,-70,630,2310
-146,52,990,1400,560,2030
-139,77,982,2380,700,910
-132,50,1000,2380,700,910
-132,50,1000,3430,1400,1750
-135,55,995,4270,630,910
-133,76,988,1750,560,70
-134,70,995,1820,560,0
-134,70,995,1820,560,0
-139,66,988,3430,280,210
-144,66,993,4130,0,490
-138,68,997,3150,-490,910
-133,70,995,2240,-700,1120
-133,70,995,2240,-700,1470
-144,59,992,700,-910,1470
-150,52,995,1680,-1190,1470
-139,61,993,2730,-1540,1330
-139,64,998,2520,-560,1190
-140,63,995,2520,-560,1190
-140,63,995,1190,-210,1050
-135,66,991,420,630,770
-137,62,995,140,1400,630
-145,56,989,1120,1120,630
-145,56,989,1120,1120,630
-142,61,994,2170,910,140
-133,67,996,1750,280,140
-140,68,993,3080,140,490
-142,67,995,2870,-700,630
-142,67,995,2870,-700,630
-135,67,995,1610,-1820,910
-143,66,996,770,-1680,700
-151,59,987,0,-2310,840
-129,60,988,490,-1610,1120
-129,60,1000,490,-1610,1120
-125,77,1000,1120,840,210
-139,72,994,-1260,910,420
-139,54,992,-2520,840,770
-136,62,992,-910,1260,210
-136,62,992,-910,1260,210
-139,61,992,-140,1400,210
-142,59,996,210,1190,140
-138,61,995,-70,560,280
-144,64,993,490,0,420
-144,64,993,490,0,420
-143,56,994,280,-630,770
-144,60,993,910,-700,560
-139,63,997,490,-420,910
-132,63,995,-280,-210,910
-132,63,995,-280,-210,910
-134,61,994,-490,700,420
-137,58,991,-630,1120,0
-139,57,986,1400,980,0
-137,64,995,2660,910,-140
-137,64,995,2660,910,-140
-141,63,993,2240,0,140
-143,53,988,3710,-770,420
-140,57,996,5180,-770,0
-138,72,994,4900,-770,-350
-138,72,994,4900,-770,-350
-140,61,1000,3710,-280,280
-137,66,998,2310,280,70
-141,69,994,1400,700,210
-146,60,998,-140,770,700
-146,60,998,-140,770,700
-134,67,994,-1260,490,910
-135,72,999,-2240,1330,980
-135,64,997,-4410,1260,1190
-135,50,990,-3990,1120,1190
-139,50,990,-3990,1120,1190
-143,50,989,-1330,840,630
-136,60,989,1050,700,-70
-137,63,995,1960,1050,-420
-137,63,995,1820,700,-210
-142,58,993,1820,700,-210
-147,52,994,2870,490,-140
-144,61,997,3150,280,-350
-140,66,999,1890,140,-210
-143,65,998,1890,140,140
-143,65,998,420,140,140
-139,59,995,-1470,0,560
-140,57,995,-910,490,630
-138,63,996,-280,630,420
-138,62,991,-490,70,630
-138,62,991,-490,70,630
-136,61,996,-280,140,770
-140,62,990,-350,-280,840
-144,52,990,490,-630,1190
-138,57,991,1610,-630,700
-138,57,991,1610,-630,700
-135,63,989,2100,-350,490
-142,53,995,3500,210,490
-141,61,995,3430,630,-210
-141,64,996,3430,630,-210
-141,64,996,2870,770,-210
-140,62,995,1750,490,70
-140,57,993,1680,0,560
-133,61,992,2870,0,770
-133,61,992,3290,420,700
-136,64,995,3290,420,700
-137,66,991,2520,210,770
-141,55,996,2660,560,910
-144,64,992,3500,210,560
-145,61,992,3500,210,1190
-145,61,992,3850,-210,1190
-142,64,998,3220,0,1190
-142,61,995,2590,-560,1260
-139,63,996,1260,-420,1050
-141,64,995,1260,-420,1050
-141,64,995,770,-70,630
-139,62,995,-140,70,630
-137,61,993,-420,560,350
-138,61,995,700,910,140
-138,61,995,140,980,70
-135,66,998,140,980,70
-140,63,994,-630,770,350
-143,58,990,-140,210,420
-137,60,988,1750,-70,420
-139,65,995,1750,-70,420
-139,65,995,3360,490,280
-136,68,997,2520,420,420
-143,62,994,2100,490,770
-144,61,996,1540,420,910
-144,65,996,1540,420,910
-142,65,996,770,420,840
-139,69,998,-630,350,770
-141,59,995,-2450,0,980
-140,56,993,-2100,-280,630
-140,56,993,-2100,-490,350
-137,63,991,-1540,-490,350
-142,58,992,-420,-700,490
-149,52,982,1680,-1260,560
-142,56,993,2870,-1190,420
-142,56,993,2870,-1190,420
-134,64,1000,4340,-910,70
-133,69,996,2940,-210,-70
-138,59,995,2100,630,280
-140,60,989,2380,1050,0
-140,60,989,2380,1050,0
-138,64,994,3080,1330,210
-133,67,998,2450,1260,350
-136,69,994,1050,910,560
-134,62,999,70,910,560
-134,62,999,70,910,560
-139,70,998,-910,770,210
-142,62,992,-2100,280,700
-142,56,988,-1470,210,910
-139,57,993,910,560,560
-139,57,993,910,560,560
-138,67,996,1050,840,140
-142,65,993,-70,840,350
-151,50,994,-490,560,700
-140,53,994,-140,140,280
-140,53,994,-140,140,280
-137,65,991,840,350,-140
-137,61,992,1260,700,70
-139,58,997,1260,980,-280
-139,66,993,1120,630,-420
-139,66,993,1120,630,-420
-140,64,999,-560,490,-70
-135,64,996,-2240,140,140
-139,62,992,-2730,560,140
-142,51,991,-2310,630,280
-142,51,991,-2310,630,280
-122,69,978,-2520,2870,1050
-157,48,1022,-3640,7140,3010
-167,44,990,-1960,1260,1400
-167,49,989,1120,140,910
-143,49,989,1120,140,910
-144,50,992,3290,630,560
-148,63,995,4620,-70,490
-136,59,998,2520,-700,1260
-136,65,996,1890,-420,980
-136,65,996,1890,-420,980
-138,68,991,280,-140,840
-142,55,993,-1050,140,1120
-140,50,993,-630,350,840
-142,53,995,490,980,420
-142,53,995,490,980,420
-140,56,1003,-280,1050,0
-144,54,981,-2520,140,-350
-151,52,982,1260,840,-350
-151,52,989,6440,1050,-70
-146,54,989,6440,1050,-70
-139,56,1002,7490,770,210
-141,64,993,5110,280,210
-147,62,996,4060,350,700
-141,57,993,4060,-210,1050
-141,57,993,3150,-210,1050
-140,64,996,3710,280,770
-143,67,995,2660,0,840
-142,59,993,910,-70,1260
-142,57,995,1050,0,980
-144,57,995,1050,0,980
-141,61,991,1260,-490,770
-139,61,994,1470,-210,560
-139,62,995,1050,70,140
-139,62,995,700,70,140
-143,57,992,700,70,140
-140,54,994,1540,490,140
-136,66,991,2170,1120,-490
-144,61,997,2240,1540,-490
-144,59,993,2240,1540,-140
-144,59,993,1540,700,-140
-143,58,994,2520,280,280
-140,64,999,3290,490,0
-145,66,992,2870,-70,70
-145,58,991,1820,-420,490
-151,58,991,1820,-420,490
-141,63,996,1400,-420,350
-144,64,993,210,-70,420
-148,55,993,70,0,560
-148,55,993,70,140,420
-139,60,994,210,140,420
-142,63,997,420,910,210
-145,60,993,-280,700,350
-145,51,992,420,420,770
-142,61,996,420,420,770
-142,61,996,2170,420,280
-141,65,992,1960,350,280
-144,64,990,1820,490,420
-142,59,996,1750,630,420
-142,59,996,1750,630,420
-142,64,996,1470,770,210
-143,67,995,630,770,350
-140,66,994,-1260,840,420
-149,56,992,-1260,560,490
-149,56,992,-1260,420,560
-141,53,993,-350,420,560
-143,60,993,1750,980,140
-146,64,994,1820,910,0
-144,59,995,1260,490,420
-143,58,996,1260,490,420
-143,58,996,1330,420,420
-142,65,993,1470,490,490
-147,54,992,1190,490,630
-145,52,994,1610,420,280
-145,52,994,2100,630,-140
-142,64,992,2100,630,-140
-142,66,997,1120,840,-210
-143,61,996,-140,980,-140
-144,61,992,-840,840,-210
-144,61,992,-840,840,-210
-142,60,992,-280,840,-210
-150,53,990,700,560,70
-144,59,991,1890,280,350
-141,62,994,2030,420,420
-141,63,995,2030,420,420
-144,63,995,2240,770,420
-148,64,995,1400,840,560
-147,59,993,560,560,1120
-150,54,991,700,280,1050
-150,54,991,700,280,1050
-147,57,993,770,140,490
-146,64,992,980,140,420
-140,61,997,1260,280,1260
-148,57,996,2100,-700,1960
-148,57,996,2100,-700,1960
-147,57,995,140,0,840
-145,55,994,560,-210,910
-140,55,996,560,630,560
-143,68,994,1190,1260,-210
-143,68,994,1190,1260,-210
-144,59,994,280,1260,280
-145,60,991,980,1050,490
-146,62,991,2030,770,560
-151,57,990,2940,0,980
-151,57,990,2940,0,980
-141,58,995,3710,-140,910
-141,68,994,2870,70,560
-142,65,993,1750,490,630
